Runs,Initial Sample,Query Sample,Pair,Error on materialized,Error on lattice,Prediction
13718,4,0.2,0.9,"('UA', 'AS')",0.0,0.01785714285714285,0.14285714285714285
13719,4,0.2,0.9,"('WN', 'OO')",0.0,0.01785714285714285,0.14285714285714285
13720,4,0.2,0.9,"('WN', 'AS')",0.0,0.06944444444444442,0.375
13721,4,0.2,0.9,"('US', 'MQ')",0.0,0.06666666666666671,0.4
13722,4,0.2,0.9,"('US', 'AS')",0.0,0.02777777777777779,0.25
13723,4,0.2,0.9,"('MQ', 'NK')",0.0,0.0714285714285714,0.5
13724,4,0.2,0.9,"('MQ', 'HA')",0.0,0.0,0.5
13725,4,0.2,0.9,"('NK', 'HA')",0.0,0.0,0.4
13726,4,0.2,0.9,"('NK', 'AS')",0.0,0.0,0.2
13727,4,0.2,0.9,"('EV', 'HA')",0.0,0.0,0.3333333333333333
13728,4,0.2,0.9,"('HA', 'OO')",0.0,0.0714285714285714,0.5
13729,4,0.2,1.0,"('AA', 'UA')",0.0,0.022727272727272707,0.25
13730,4,0.2,1.0,"('AA', 'MQ')",0.0,0.09523809523809523,0.3333333333333333
13731,4,0.2,1.0,"('AA', 'HA')",0.0,0.0714285714285714,0.5
13732,4,0.2,1.0,"('AA', 'AS')",0.0,0.09722222222222221,0.125
13733,4,0.2,1.0,"('F9', 'B6')",0.0,0.0,0.2857142857142857
13734,4,0.2,1.0,"('F9', 'NK')",0.0,0.0,0.2857142857142857
13735,4,0.2,1.0,"('B6', 'NK')",0.0,0.0,0.375
13736,4,0.2,1.0,"('B6', 'HA')",0.0,0.0,0.2
13737,4,0.2,1.0,"('DL', 'US')",0.0,0.20833333333333331,0.125
13738,4,0.2,1.0,"('DL', 'NK')",0.0,0.06944444444444442,0.375
13739,4,0.2,1.0,"('DL', 'AS')",0.0,0.0,0.25
13740,4,0.2,1.0,"('UA', 'WN')",0.0,0.175,0.125
13741,4,0.2,1.0,"('UA', 'OO')",0.0,0.11904761904761904,0.16666666666666666
13742,4,0.2,1.0,"('WN', 'US')",0.0,0.06944444444444442,0.375
13743,4,0.2,1.0,"('WN', 'HA')",0.0,0.20833333333333334,0.16666666666666666
13744,4,0.2,1.0,"('WN', 'AS')",0.0,0.06944444444444442,0.375
13745,4,0.2,1.0,"('US', 'NK')",0.0,0.0,0.14285714285714285
13746,4,0.2,1.0,"('NK', 'HA')",0.0,0.0,0.4
13747,4,0.2,1.0,"('NK', 'AS')",0.0,0.0,0.2
13748,4,0.2,1.0,"('HA', 'OO')",0.0,0.0714285714285714,0.5
13749,4,0.3,0.1,"('VX', 'MQ')",0.0,0.0,0.4
13750,4,0.3,0.1,"('VX', 'HA')",0.0,0.0,0.2
13751,4,0.3,0.1,"('AA', 'HA')",0.0,0.0714285714285714,0.5
13752,4,0.3,0.1,"('F9', 'B6')",0.0,0.0,0.2857142857142857
13753,4,0.3,0.1,"('F9', 'WN')",0.0,0.041666666666666685,0.375
13754,4,0.3,0.1,"('F9', 'EV')",0.0,0.11904761904761904,0.16666666666666666
13755,4,0.3,0.1,"('B6', 'HA')",0.0,0.0,0.2
13756,4,0.3,0.1,"('B6', 'AS')",0.0,0.0,0.3333333333333333
13757,4,0.3,0.1,"('DL', 'UA')",0.0,0.15000000000000002,0.25
13758,4,0.3,0.1,"('DL', 'US')",0.0,0.20833333333333331,0.125
13759,4,0.3,0.1,"('DL', 'MQ')",0.0,0.11904761904761904,0.16666666666666666
13760,4,0.3,0.1,"('DL', 'NK')",0.0,0.06944444444444442,0.375
13761,4,0.3,0.1,"('UA', 'WN')",0.0,0.175,0.125
13762,4,0.3,0.1,"('UA', 'US')",0.0,0.125,0.375
13763,4,0.3,0.1,"('UA', 'MQ')",0.0,0.0,0.16666666666666666
13764,4,0.3,0.1,"('UA', 'EV')",0.0,0.023809523809523808,0.16666666666666666
13765,4,0.3,0.1,"('UA', 'HA')",0.0,0.0,0.5
13766,4,0.3,0.1,"('UA', 'OO')",0.0,0.11904761904761904,0.16666666666666666
13767,4,0.3,0.1,"('UA', 'AS')",0.0,0.01785714285714285,0.14285714285714285
13768,4,0.3,0.1,"('WN', 'US')",0.0,0.06944444444444442,0.375
13769,4,0.3,0.1,"('WN', 'MQ')",0.0,0.05357142857142855,0.42857142857142855
13770,4,0.3,0.1,"('WN', 'HA')",0.0,0.20833333333333334,0.16666666666666666
13771,4,0.3,0.1,"('WN', 'AS')",0.0,0.06944444444444442,0.375
13772,4,0.3,0.1,"('US', 'MQ')",0.0,0.06666666666666671,0.4
13773,4,0.3,0.1,"('NK', 'EV')",0.0,0.0,0.16666666666666666
13774,4,0.3,0.1,"('NK', 'HA')",0.0,0.0,0.4
13775,4,0.3,0.1,"('NK', 'AS')",0.0,0.0,0.2
13776,4,0.3,0.1,"('EV', 'AS')",0.0,0.1333333333333333,0.2
13777,4,0.3,0.1,"('HA', 'OO')",0.0,0.0714285714285714,0.5
13778,4,0.3,0.2,"('VX', 'NK')",0.0,0.0,0.6
13779,4,0.3,0.2,"('AA', 'B6')",0.0,0.20454545454545453,0.25
13780,4,0.3,0.2,"('AA', 'NK')",0.0,0.175,0.125
13781,4,0.3,0.2,"('AA', 'AS')",0.0,0.09722222222222221,0.125
13782,4,0.3,0.2,"('B6', 'EV')",0.0,0.05357142857142855,0.42857142857142855
13783,4,0.3,0.2,"('B6', 'AS')",0.0,0.0,0.3333333333333333
13784,4,0.3,0.2,"('DL', 'UA')",0.0,0.15000000000000002,0.25
13785,4,0.3,0.2,"('DL', 'US')",0.0,0.20833333333333331,0.125
13786,4,0.3,0.2,"('DL', 'NK')",0.0,0.06944444444444442,0.375
13787,4,0.3,0.2,"('DL', 'HA')",0.0,0.0,0.3333333333333333
13788,4,0.3,0.2,"('DL', 'OO')",0.0,0.19047619047619047,0.14285714285714285
13789,4,0.3,0.2,"('UA', 'WN')",0.0,0.175,0.125
13790,4,0.3,0.2,"('UA', 'US')",0.0,0.125,0.375
13791,4,0.3,0.2,"('UA', 'EV')",0.0,0.023809523809523808,0.16666666666666666
13792,4,0.3,0.2,"('UA', 'HA')",0.0,0.0,0.5
13793,4,0.3,0.2,"('WN', 'US')",0.0,0.06944444444444442,0.375
13794,4,0.3,0.2,"('WN', 'NK')",0.0,0.08333333333333331,0.25
13795,4,0.3,0.2,"('WN', 'HA')",0.0,0.20833333333333334,0.16666666666666666
13796,4,0.3,0.2,"('WN', 'OO')",0.0,0.01785714285714285,0.14285714285714285
13797,4,0.3,0.2,"('WN', 'AS')",0.0,0.06944444444444442,0.375
13798,4,0.3,0.2,"('US', 'MQ')",0.0,0.06666666666666671,0.4
13799,4,0.3,0.2,"('US', 'OO')",0.0,0.0,0.3333333333333333
13800,4,0.3,0.2,"('NK', 'HA')",0.0,0.0,0.4
13801,4,0.3,0.2,"('NK', 'AS')",0.0,0.0,0.2
13802,4,0.3,0.2,"('HA', 'OO')",0.0,0.0714285714285714,0.5
13803,4,0.3,0.3,"('VX', 'UA')",0.0,0.09722222222222221,0.125
13804,4,0.3,0.3,"('VX', 'US')",0.0,0.0,0.5
13805,4,0.3,0.3,"('AA', 'F9')",0.0,0.10714285714285715,0.14285714285714285
13806,4,0.3,0.3,"('AA', 'UA')",0.0,0.022727272727272707,0.25
13807,4,0.3,0.3,"('AA', 'WN')",0.0,0.04999999999999999,0.25
13808,4,0.3,0.3,"('AA', 'NK')",0.0,0.175,0.125
13809,4,0.3,0.3,"('AA', 'HA')",0.0,0.0714285714285714,0.5
13810,4,0.3,0.3,"('AA', 'AS')",0.0,0.09722222222222221,0.125
13811,4,0.3,0.3,"('B6', 'US')",0.0,0.0,0.25
13812,4,0.3,0.3,"('B6', 'HA')",0.0,0.0,0.2
13813,4,0.3,0.3,"('B6', 'AS')",0.0,0.0,0.3333333333333333
13814,4,0.3,0.3,"('DL', 'UA')",0.0,0.15000000000000002,0.25
13815,4,0.3,0.3,"('DL', 'NK')",0.0,0.06944444444444442,0.375
13816,4,0.3,0.3,"('UA', 'US')",0.0,0.125,0.375
13817,4,0.3,0.3,"('UA', 'HA')",0.0,0.0,0.5
13818,4,0.3,0.3,"('UA', 'AS')",0.0,0.01785714285714285,0.14285714285714285
13819,4,0.3,0.3,"('WN', 'US')",0.0,0.06944444444444442,0.375
13820,4,0.3,0.3,"('WN', 'OO')",0.0,0.01785714285714285,0.14285714285714285
13821,4,0.3,0.3,"('WN', 'AS')",0.0,0.06944444444444442,0.375
13822,4,0.3,0.3,"('US', 'NK')",0.0,0.0,0.14285714285714285
13823,4,0.3,0.3,"('MQ', 'HA')",0.0,0.0,0.5
13824,4,0.3,0.3,"('MQ', 'AS')",0.0,0.0,0.25
13825,4,0.3,0.3,"('NK', 'HA')",0.0,0.0,0.4
13826,4,0.3,0.3,"('NK', 'OO')",0.0,0.0,0.16666666666666666
13827,4,0.3,0.3,"('NK', 'AS')",0.0,0.0,0.2
13828,4,0.3,0.3,"('EV', 'AS')",0.0,0.1333333333333333,0.2
13829,4,0.3,0.3,"('HA', 'OO')",0.0,0.0714285714285714,0.5
13830,4,0.3,0.4,"('VX', 'UA')",0.0,0.09722222222222221,0.125
13831,4,0.3,0.4,"('VX', 'OO')",0.0,0.0,0.16666666666666666
13832,4,0.3,0.4,"('VX', 'AS')",0.0,0.0,0.5714285714285714
13833,4,0.3,0.4,"('AA', 'US')",0.0,0.09722222222222221,0.125
13834,4,0.3,0.4,"('AA', 'NK')",0.0,0.175,0.125
13835,4,0.3,0.4,"('B6', 'HA')",0.0,0.0,0.2
13836,4,0.3,0.4,"('B6', 'AS')",0.0,0.0,0.3333333333333333
13837,4,0.3,0.4,"('DL', 'MQ')",0.0,0.11904761904761904,0.16666666666666666
13838,4,0.3,0.4,"('DL', 'NK')",0.0,0.06944444444444442,0.375
13839,4,0.3,0.4,"('UA', 'US')",0.0,0.125,0.375
13840,4,0.3,0.4,"('UA', 'HA')",0.0,0.0,0.5
13841,4,0.3,0.4,"('UA', 'OO')",0.0,0.11904761904761904,0.16666666666666666
13842,4,0.3,0.4,"('UA', 'AS')",0.0,0.01785714285714285,0.14285714285714285
13843,4,0.3,0.4,"('WN', 'US')",0.0,0.06944444444444442,0.375
13844,4,0.3,0.4,"('WN', 'HA')",0.0,0.20833333333333334,0.16666666666666666
13845,4,0.3,0.4,"('WN', 'AS')",0.0,0.06944444444444442,0.375
13846,4,0.3,0.4,"('MQ', 'HA')",0.0,0.0,0.5
13847,4,0.3,0.4,"('MQ', 'AS')",0.0,0.0,0.25
13848,4,0.3,0.4,"('NK', 'HA')",0.0,0.0,0.4
13849,4,0.3,0.5,"('VX', 'MQ')",0.0,0.0,0.4
13850,4,0.3,0.5,"('VX', 'OO')",0.0,0.0,0.16666666666666666
13851,4,0.3,0.5,"('VX', 'AS')",0.0,0.0,0.5714285714285714
13852,4,0.3,0.5,"('F9', 'HA')",0.0,0.0,0.6
13853,4,0.3,0.5,"('B6', 'DL')",0.0,0.0,0.125
13854,4,0.3,0.5,"('B6', 'HA')",0.0,0.0,0.2
13855,4,0.3,0.5,"('DL', 'UA')",0.0,0.15000000000000002,0.25
13856,4,0.3,0.5,"('DL', 'MQ')",0.0,0.11904761904761904,0.16666666666666666
13857,4,0.3,0.5,"('DL', 'NK')",0.0,0.06944444444444442,0.375
13858,4,0.3,0.5,"('DL', 'HA')",0.0,0.0,0.3333333333333333
13859,4,0.3,0.5,"('UA', 'US')",0.0,0.125,0.375
13860,4,0.3,0.5,"('UA', 'EV')",0.0,0.023809523809523808,0.16666666666666666
13861,4,0.3,0.5,"('UA', 'OO')",0.0,0.11904761904761904,0.16666666666666666
13862,4,0.3,0.5,"('UA', 'AS')",0.0,0.01785714285714285,0.14285714285714285
13863,4,0.3,0.5,"('WN', 'US')",0.0,0.06944444444444442,0.375
13864,4,0.3,0.5,"('WN', 'AS')",0.0,0.06944444444444442,0.375
13865,4,0.3,0.5,"('US', 'MQ')",0.0,0.06666666666666671,0.4
13866,4,0.3,0.5,"('US', 'NK')",0.0,0.0,0.14285714285714285
13867,4,0.3,0.5,"('MQ', 'HA')",0.0,0.0,0.5
13868,4,0.3,0.5,"('MQ', 'AS')",0.0,0.0,0.25
13869,4,0.3,0.5,"('NK', 'HA')",0.0,0.0,0.4
13870,4,0.3,0.5,"('NK', 'OO')",0.0,0.0,0.16666666666666666
13871,4,0.3,0.5,"('HA', 'OO')",0.0,0.0714285714285714,0.5
13872,4,0.3,0.6,"('VX', 'NK')",0.0,0.0,0.6
13873,4,0.3,0.6,"('VX', 'AS')",0.0,0.0,0.5714285714285714
13874,4,0.3,0.6,"('AA', 'UA')",0.0,0.022727272727272707,0.25
13875,4,0.3,0.6,"('B6', 'DL')",0.0,0.0,0.125
13876,4,0.3,0.6,"('B6', 'MQ')",0.0,0.0714285714285714,0.5
13877,4,0.3,0.6,"('B6', 'HA')",0.0,0.0,0.2
13878,4,0.3,0.6,"('B6', 'AS')",0.0,0.0,0.3333333333333333
13879,4,0.3,0.6,"('DL', 'UA')",0.0,0.15000000000000002,0.25
13880,4,0.3,0.6,"('DL', 'WN')",0.0,0.175,0.125
13881,4,0.3,0.6,"('DL', 'NK')",0.0,0.06944444444444442,0.375
13882,4,0.3,0.6,"('DL', 'AS')",0.0,0.0,0.25
13883,4,0.3,0.6,"('UA', 'US')",0.0,0.125,0.375
13884,4,0.3,0.6,"('UA', 'HA')",0.0,0.0,0.5
13885,4,0.3,0.6,"('UA', 'OO')",0.0,0.11904761904761904,0.16666666666666666
13886,4,0.3,0.6,"('UA', 'AS')",0.0,0.01785714285714285,0.14285714285714285
13887,4,0.3,0.6,"('WN', 'HA')",0.0,0.20833333333333334,0.16666666666666666
13888,4,0.3,0.6,"('WN', 'AS')",0.0,0.06944444444444442,0.375
13889,4,0.3,0.6,"('US', 'NK')",0.0,0.0,0.14285714285714285
13890,4,0.3,0.6,"('MQ', 'HA')",0.0,0.0,0.5
13891,4,0.3,0.6,"('NK', 'AS')",0.0,0.0,0.2
13892,4,0.3,0.7,"('VX', 'NK')",0.0,0.0,0.6
13893,4,0.3,0.7,"('AA', 'UA')",0.0,0.022727272727272707,0.25
13894,4,0.3,0.7,"('AA', 'HA')",0.0,0.0714285714285714,0.5
13895,4,0.3,0.7,"('AA', 'AS')",0.0,0.09722222222222221,0.125
13896,4,0.3,0.7,"('F9', 'DL')",0.0,0.09722222222222221,0.125
13897,4,0.3,0.7,"('B6', 'HA')",0.0,0.0,0.2
13898,4,0.3,0.7,"('B6', 'AS')",0.0,0.0,0.3333333333333333
13899,4,0.3,0.7,"('DL', 'UA')",0.0,0.15000000000000002,0.25
13900,4,0.3,0.7,"('DL', 'NK')",0.0,0.06944444444444442,0.375
13901,4,0.3,0.7,"('DL', 'AS')",0.0,0.0,0.25
13902,4,0.3,0.7,"('UA', 'US')",0.0,0.125,0.375
13903,4,0.3,0.7,"('UA', 'MQ')",0.0,0.0,0.16666666666666666
13904,4,0.3,0.7,"('UA', 'EV')",0.0,0.023809523809523808,0.16666666666666666
13905,4,0.3,0.7,"('UA', 'HA')",0.0,0.0,0.5
13906,4,0.3,0.7,"('UA', 'OO')",0.0,0.11904761904761904,0.16666666666666666
13907,4,0.3,0.7,"('UA', 'AS')",0.0,0.01785714285714285,0.14285714285714285
13908,4,0.3,0.7,"('WN', 'HA')",0.0,0.20833333333333334,0.16666666666666666
13909,4,0.3,0.7,"('WN', 'AS')",0.0,0.06944444444444442,0.375
13910,4,0.3,0.7,"('US', 'MQ')",0.0,0.06666666666666671,0.4
13911,4,0.3,0.7,"('US', 'NK')",0.0,0.0,0.14285714285714285
13912,4,0.3,0.7,"('MQ', 'NK')",0.0,0.09523809523809523,0.3333333333333333
13913,4,0.3,0.7,"('MQ', 'EV')",0.0,0.10714285714285715,0.14285714285714285
13914,4,0.3,0.7,"('MQ', 'HA')",0.0,0.0,0.5
13915,4,0.3,0.7,"('MQ', 'AS')",0.0,0.0,0.25
13916,4,0.3,0.7,"('NK', 'AS')",0.0,0.0,0.2
13917,4,0.3,0.7,"('EV', 'HA')",0.0,0.0,0.3333333333333333
13918,4,0.3,0.7,"('EV', 'AS')",0.0,0.1333333333333333,0.2
13919,4,0.3,0.7,"('HA', 'OO')",0.0,0.0714285714285714,0.5
13920,4,0.3,0.8,"('AA', 'NK')",0.0,0.175,0.125
13921,4,0.3,0.8,"('AA', 'AS')",0.0,0.09722222222222221,0.125
13922,4,0.3,0.8,"('F9', 'B6')",0.0,0.0,0.2857142857142857
13923,4,0.3,0.8,"('F9', 'WN')",0.0,0.041666666666666685,0.375
13924,4,0.3,0.8,"('F9', 'EV')",0.0,0.11904761904761904,0.16666666666666666
13925,4,0.3,0.8,"('B6', 'DL')",0.0,0.0,0.125
13926,4,0.3,0.8,"('B6', 'MQ')",0.0,0.0714285714285714,0.5
13927,4,0.3,0.8,"('B6', 'HA')",0.0,0.0,0.2
13928,4,0.3,0.8,"('B6', 'AS')",0.0,0.0,0.3333333333333333
13929,4,0.3,0.8,"('DL', 'UA')",0.0,0.15000000000000002,0.25
13930,4,0.3,0.8,"('DL', 'MQ')",0.0,0.11904761904761904,0.16666666666666666
13931,4,0.3,0.8,"('UA', 'EV')",0.0,0.023809523809523808,0.16666666666666666
13932,4,0.3,0.8,"('UA', 'OO')",0.0,0.11904761904761904,0.16666666666666666
13933,4,0.3,0.8,"('UA', 'AS')",0.0,0.01785714285714285,0.14285714285714285
13934,4,0.3,0.8,"('WN', 'US')",0.0,0.06944444444444442,0.375
13935,4,0.3,0.8,"('WN', 'NK')",0.0,0.08333333333333331,0.25
13936,4,0.3,0.8,"('WN', 'HA')",0.0,0.20833333333333334,0.16666666666666666
13937,4,0.3,0.8,"('WN', 'AS')",0.0,0.06944444444444442,0.375
13938,4,0.3,0.8,"('US', 'MQ')",0.0,0.06666666666666671,0.4
13939,4,0.3,0.8,"('US', 'NK')",0.0,0.0,0.14285714285714285
13940,4,0.3,0.8,"('MQ', 'HA')",0.0,0.0,0.5
13941,4,0.3,0.8,"('MQ', 'AS')",0.0,0.0,0.25
13942,4,0.3,0.8,"('NK', 'OO')",0.0,0.0,0.16666666666666666
13943,4,0.3,0.8,"('EV', 'HA')",0.0,0.0,0.3333333333333333
13944,4,0.3,0.8,"('EV', 'AS')",0.0,0.1333333333333333,0.2
13945,4,0.3,0.8,"('HA', 'OO')",0.0,0.0714285714285714,0.5
13946,4,0.3,0.9,"('VX', 'UA')",0.0,0.09722222222222221,0.125
13947,4,0.3,0.9,"('AA', 'DL')",0.0,0.07500000000000001,0.125
13948,4,0.3,0.9,"('AA', 'UA')",0.0,0.022727272727272707,0.25
13949,4,0.3,0.9,"('AA', 'US')",0.0,0.09722222222222221,0.125
13950,4,0.3,0.9,"('B6', 'US')",0.0,0.0,0.25
13951,4,0.3,0.9,"('B6', 'AS')",0.0,0.0,0.3333333333333333
13952,4,0.3,0.9,"('DL', 'UA')",0.0,0.15000000000000002,0.25
13953,4,0.3,0.9,"('DL', 'WN')",0.0,0.175,0.125
13954,4,0.3,0.9,"('DL', 'NK')",0.0,0.06944444444444442,0.375
13955,4,0.3,0.9,"('UA', 'WN')",0.0,0.175,0.125
13956,4,0.3,0.9,"('UA', 'HA')",0.0,0.0,0.5
13957,4,0.3,0.9,"('UA', 'AS')",0.0,0.01785714285714285,0.14285714285714285
13958,4,0.3,0.9,"('WN', 'US')",0.0,0.06944444444444442,0.375
13959,4,0.3,0.9,"('WN', 'HA')",0.0,0.20833333333333334,0.16666666666666666
13960,4,0.3,0.9,"('WN', 'AS')",0.0,0.06944444444444442,0.375
13961,4,0.3,0.9,"('US', 'MQ')",0.0,0.06666666666666671,0.4
13962,4,0.3,0.9,"('US', 'HA')",0.0,0.0,0.5
13963,4,0.3,0.9,"('US', 'AS')",0.0,0.02777777777777779,0.25
13964,4,0.3,0.9,"('MQ', 'HA')",0.0,0.0,0.5
13965,4,0.3,0.9,"('MQ', 'AS')",0.0,0.0,0.25
13966,4,0.3,0.9,"('NK', 'EV')",0.0,0.0,0.16666666666666666
13967,4,0.3,0.9,"('NK', 'HA')",0.0,0.0,0.4
13968,4,0.3,0.9,"('NK', 'OO')",0.0,0.0,0.16666666666666666
13969,4,0.3,0.9,"('NK', 'AS')",0.0,0.0,0.2
13970,4,0.3,0.9,"('EV', 'HA')",0.0,0.0,0.3333333333333333
13971,4,0.3,1.0,"('VX', 'MQ')",0.0,0.0,0.4
13972,4,0.3,1.0,"('VX', 'NK')",0.0,0.0,0.6
13973,4,0.3,1.0,"('VX', 'HA')",0.0,0.0,0.2
13974,4,0.3,1.0,"('AA', 'UA')",0.0,0.022727272727272707,0.25
13975,4,0.3,1.0,"('AA', 'NK')",0.0,0.175,0.125
13976,4,0.3,1.0,"('F9', 'HA')",0.0,0.0,0.6
13977,4,0.3,1.0,"('B6', 'US')",0.0,0.0,0.25
13978,4,0.3,1.0,"('B6', 'OO')",0.0,0.07142857142857145,0.42857142857142855
13979,4,0.3,1.0,"('DL', 'WN')",0.0,0.175,0.125
13980,4,0.3,1.0,"('DL', 'MQ')",0.0,0.11904761904761904,0.16666666666666666
13981,4,0.3,1.0,"('DL', 'NK')",0.0,0.06944444444444442,0.375
13982,4,0.3,1.0,"('DL', 'HA')",0.0,0.0,0.3333333333333333
13983,4,0.3,1.0,"('UA', 'WN')",0.0,0.175,0.125
13984,4,0.3,1.0,"('UA', 'US')",0.0,0.125,0.375
13985,4,0.3,1.0,"('UA', 'HA')",0.0,0.0,0.5
13986,4,0.3,1.0,"('UA', 'OO')",0.0,0.11904761904761904,0.16666666666666666
13987,4,0.3,1.0,"('UA', 'AS')",0.0,0.01785714285714285,0.14285714285714285
13988,4,0.3,1.0,"('WN', 'HA')",0.0,0.20833333333333334,0.16666666666666666
13989,4,0.3,1.0,"('WN', 'AS')",0.0,0.06944444444444442,0.375
13990,4,0.3,1.0,"('US', 'NK')",0.0,0.0,0.14285714285714285
13991,4,0.3,1.0,"('US', 'AS')",0.0,0.02777777777777779,0.25
13992,4,0.3,1.0,"('NK', 'HA')",0.0,0.0,0.4
13993,4,0.3,1.0,"('NK', 'AS')",0.0,0.0,0.2
13994,4,0.3,1.0,"('EV', 'HA')",0.0,0.0,0.3333333333333333
13995,4,0.3,1.0,"('EV', 'AS')",0.0,0.1333333333333333,0.2
13996,4,0.3,1.0,"('HA', 'OO')",0.0,0.0714285714285714,0.5
13997,4,0.4,0.1,"('VX', 'B6')",0.0,0.0,0.2857142857142857
13998,4,0.4,0.1,"('VX', 'HA')",0.0,0.0,0.2
13999,4,0.4,0.1,"('AA', 'UA')",0.0,0.022727272727272707,0.25
14000,4,0.4,0.1,"('AA', 'NK')",0.0,0.175,0.125
14001,4,0.4,0.1,"('F9', 'HA')",0.0,0.0,0.6
14002,4,0.4,0.1,"('B6', 'DL')",0.0,0.0,0.125
14003,4,0.4,0.1,"('B6', 'UA')",0.0,0.15873015873015872,0.2857142857142857
14004,4,0.4,0.1,"('B6', 'US')",0.0,0.0,0.25
14005,4,0.4,0.1,"('B6', 'HA')",0.0,0.0,0.2
14006,4,0.4,0.1,"('B6', 'AS')",0.0,0.0,0.3333333333333333
14007,4,0.4,0.1,"('DL', 'UA')",0.0,0.15000000000000002,0.25
14008,4,0.4,0.1,"('DL', 'MQ')",0.0,0.11904761904761904,0.16666666666666666
14009,4,0.4,0.1,"('DL', 'NK')",0.0,0.06944444444444442,0.375
14010,4,0.4,0.1,"('DL', 'HA')",0.0,0.0,0.3333333333333333
14011,4,0.4,0.1,"('DL', 'AS')",0.0,0.0,0.25
14012,4,0.4,0.1,"('UA', 'WN')",0.0,0.175,0.125
14013,4,0.4,0.1,"('UA', 'US')",0.0,0.125,0.375
14014,4,0.4,0.1,"('UA', 'EV')",0.0,0.023809523809523808,0.16666666666666666
14015,4,0.4,0.1,"('UA', 'HA')",0.0,0.0,0.5
14016,4,0.4,0.1,"('UA', 'OO')",0.0,0.11904761904761904,0.16666666666666666
14017,4,0.4,0.1,"('UA', 'AS')",0.0,0.01785714285714285,0.14285714285714285
14018,4,0.4,0.1,"('WN', 'US')",0.0,0.06944444444444442,0.375
14019,4,0.4,0.1,"('WN', 'EV')",0.0,0.02777777777777779,0.25
14020,4,0.4,0.1,"('WN', 'HA')",0.0,0.20833333333333334,0.16666666666666666
14021,4,0.4,0.1,"('WN', 'AS')",0.0,0.06944444444444442,0.375
14022,4,0.4,0.1,"('US', 'HA')",0.0,0.0,0.5
14023,4,0.4,0.1,"('MQ', 'EV')",0.0,0.10714285714285715,0.14285714285714285
14024,4,0.4,0.1,"('MQ', 'HA')",0.0,0.0,0.5
14025,4,0.4,0.1,"('MQ', 'AS')",0.0,0.0,0.25
14026,4,0.4,0.1,"('NK', 'HA')",0.0,0.0,0.4
14027,4,0.4,0.1,"('NK', 'OO')",0.0,0.0,0.16666666666666666
14028,4,0.4,0.1,"('NK', 'AS')",0.0,0.0,0.2
14029,4,0.4,0.2,"('VX', 'UA')",0.0,0.09722222222222221,0.125
14030,4,0.4,0.2,"('VX', 'WN')",0.0,0.15000000000000002,0.25
14031,4,0.4,0.2,"('VX', 'NK')",0.0,0.0,0.6
14032,4,0.4,0.2,"('VX', 'HA')",0.0,0.0,0.2
14033,4,0.4,0.2,"('AA', 'UA')",0.0,0.022727272727272707,0.25
14034,4,0.4,0.2,"('AA', 'US')",0.0,0.09722222222222221,0.125
14035,4,0.4,0.2,"('AA', 'MQ')",0.0,0.09523809523809523,0.3333333333333333
14036,4,0.4,0.2,"('AA', 'NK')",0.0,0.175,0.125
14037,4,0.4,0.2,"('AA', 'AS')",0.0,0.09722222222222221,0.125
14038,4,0.4,0.2,"('F9', 'DL')",0.0,0.09722222222222221,0.125
14039,4,0.4,0.2,"('F9', 'US')",0.0,0.0,0.42857142857142855
14040,4,0.4,0.2,"('B6', 'US')",0.0,0.0,0.25
14041,4,0.4,0.2,"('B6', 'HA')",0.0,0.0,0.2
14042,4,0.4,0.2,"('B6', 'AS')",0.0,0.0,0.3333333333333333
14043,4,0.4,0.2,"('DL', 'WN')",0.0,0.175,0.125
14044,4,0.4,0.2,"('DL', 'US')",0.0,0.20833333333333331,0.125
14045,4,0.4,0.2,"('DL', 'MQ')",0.0,0.11904761904761904,0.16666666666666666
14046,4,0.4,0.2,"('DL', 'HA')",0.0,0.0,0.3333333333333333
14047,4,0.4,0.2,"('UA', 'US')",0.0,0.125,0.375
14048,4,0.4,0.2,"('UA', 'EV')",0.0,0.023809523809523808,0.16666666666666666
14049,4,0.4,0.2,"('UA', 'HA')",0.0,0.0,0.5
14050,4,0.4,0.2,"('UA', 'OO')",0.0,0.11904761904761904,0.16666666666666666
14051,4,0.4,0.2,"('UA', 'AS')",0.0,0.01785714285714285,0.14285714285714285
14052,4,0.4,0.2,"('WN', 'US')",0.0,0.06944444444444442,0.375
14053,4,0.4,0.2,"('WN', 'HA')",0.0,0.20833333333333334,0.16666666666666666
14054,4,0.4,0.2,"('WN', 'OO')",0.0,0.01785714285714285,0.14285714285714285
14055,4,0.4,0.2,"('WN', 'AS')",0.0,0.06944444444444442,0.375
14056,4,0.4,0.2,"('US', 'NK')",0.0,0.0,0.14285714285714285
14057,4,0.4,0.2,"('US', 'EV')",0.0,0.0,0.16666666666666666
14058,4,0.4,0.2,"('MQ', 'AS')",0.0,0.0,0.25
14059,4,0.4,0.2,"('NK', 'EV')",0.0,0.0,0.16666666666666666
14060,4,0.4,0.2,"('NK', 'HA')",0.0,0.0,0.4
14061,4,0.4,0.2,"('NK', 'AS')",0.0,0.0,0.2
14062,4,0.4,0.2,"('EV', 'HA')",0.0,0.0,0.3333333333333333
14063,4,0.4,0.2,"('EV', 'AS')",0.0,0.1333333333333333,0.2
14064,4,0.4,0.3,"('VX', 'B6')",0.0,0.0,0.2857142857142857
